"","Temperature....Celsius.","Year","Statistics","Country","ISO3"
"422",-1.956,1996," Feb Average"," Korea  Republic of"," KOR"
"423",3.5949,1996," Mar Average"," Korea  Republic of"," KOR"
"424",9.40272,1996," Apr Average"," Korea  Republic of"," KOR"
"425",15.707,1996," May Average"," Korea  Republic of"," KOR"
"426",20.0252,1996," Jun Average"," Korea  Republic of"," KOR"
"427",23.244,1996," Jul Average"," Korea  Republic of"," KOR"
"428",24.1647,1996," Aug Average"," Korea  Republic of"," KOR"
"429",19.6493,1996," Sep Average"," Korea  Republic of"," KOR"
"430",13.2681,1996," Oct Average"," Korea  Republic of"," KOR"
"431",5.78225,1996," Nov Average"," Korea  Republic of"," KOR"
"432",0.54743,1996," Dec Average"," Korea  Republic of"," KOR"
"433",-3.1108,1997," Jan Average"," Korea  Republic of"," KOR"
"434",0.07,1997," Feb Average"," Korea  Republic of"," KOR"
"435",5.5966,1997," Mar Average"," Korea  Republic of"," KOR"
"436",11.3216,1997," Apr Average"," Korea  Republic of"," KOR"
"437",15.8369,1997," May Average"," Korea  Republic of"," KOR"
"438",21.3957,1997," Jun Average"," Korea  Republic of"," KOR"
"439",24.1192,1997," Jul Average"," Korea  Republic of"," KOR"
"440",24.4029,1997," Aug Average"," Korea  Republic of"," KOR"
"441",18.7251,1997," Sep Average"," Korea  Republic of"," KOR"
"442",12.7624,1997," Oct Average"," Korea  Republic of"," KOR"
"443",7.55342,1997," Nov Average"," Korea  Republic of"," KOR"
"444",0.75099,1997," Dec Average"," Korea  Republic of"," KOR"
"445",-2.3345,1998," Jan Average"," Korea  Republic of"," KOR"
"446",1.83924,1998," Feb Average"," Korea  Republic of"," KOR"
"447",6.10692,1998," Mar Average"," Korea  Republic of"," KOR"
"448",13.1521,1998," Apr Average"," Korea  Republic of"," KOR"
"449",16.9099,1998," May Average"," Korea  Republic of"," KOR"
"450",19.6704,1998," Jun Average"," Korea  Republic of"," KOR"
"451",23.5188,1998," Jul Average"," Korea  Republic of"," KOR"
"452",24.2455,1998," Aug Average"," Korea  Republic of"," KOR"
"453",20.8632,1998," Sep Average"," Korea  Republic of"," KOR"
"454",15.1326,1998," Oct Average"," Korea  Republic of"," KOR"
"455",6.6717,1998," Nov Average"," Korea  Republic of"," KOR"
"456",1.64238,1998," Dec Average"," Korea  Republic of"," KOR"
"457",-1.513,1999," Jan Average"," Korea  Republic of"," KOR"
"458",0.19679,1999," Feb Average"," Korea  Republic of"," KOR"
"459",5.23563,1999," Mar Average"," Korea  Republic of"," KOR"
"460",11.3831,1999," Apr Average"," Korea  Republic of"," KOR"
"461",16.1859,1999," May Average"," Korea  Republic of"," KOR"
"462",21.0399,1999," Jun Average"," Korea  Republic of"," KOR"
"463",23.0409,1999," Jul Average"," Korea  Republic of"," KOR"
"464",23.4161,1999," Aug Average"," Korea  Republic of"," KOR"
"465",20.86,1999," Sep Average"," Korea  Republic of"," KOR"
"466",13.2072,1999," Oct Average"," Korea  Republic of"," KOR"
"467",6.6155,1999," Nov Average"," Korea  Republic of"," KOR"
"468",-0.0628,1999," Dec Average"," Korea  Republic of"," KOR"
"469",-2.2512,2000," Jan Average"," Korea  Republic of"," KOR"
"470",-2.0145,2000," Feb Average"," Korea  Republic of"," KOR"
"471",5.21708,2000," Mar Average"," Korea  Republic of"," KOR"
"472",10.7363,2000," Apr Average"," Korea  Republic of"," KOR"
"473",15.7389,2000," May Average"," Korea  Republic of"," KOR"
"474",20.8627,2000," Jun Average"," Korea  Republic of"," KOR"
"475",25.1018,2000," Jul Average"," Korea  Republic of"," KOR"
"476",24.6359,2000," Aug Average"," Korea  Republic of"," KOR"
"477",18.6047,2000," Sep Average"," Korea  Republic of"," KOR"
"478",13.4655,2000," Oct Average"," Korea  Republic of"," KOR"
"479",6.04216,2000," Nov Average"," Korea  Republic of"," KOR"
"480",0.5544,2000," Dec Average"," Korea  Republic of"," KOR"
"481",-3.8247,2001," Jan Average"," Korea  Republic of"," KOR"
"482",-0.3207,2001," Feb Average"," Korea  Republic of"," KOR"
"483",4.59369,2001," Mar Average"," Korea  Republic of"," KOR"
"484",11.9245,2001," Apr Average"," Korea  Republic of"," KOR"
"485",17.0021,2001," May Average"," Korea  Republic of"," KOR"
"486",21.0546,2001," Jun Average"," Korea  Republic of"," KOR"
"487",25.0967,2001," Jul Average"," Korea  Republic of"," KOR"
"488",24.649,2001," Aug Average"," Korea  Republic of"," KOR"
"489",19.7846,2001," Sep Average"," Korea  Republic of"," KOR"
"490",14.5998,2001," Oct Average"," Korea  Republic of"," KOR"
"491",6.16378,2001," Nov Average"," Korea  Republic of"," KOR"
"492",-0.8687,2001," Dec Average"," Korea  Republic of"," KOR"
"493",-0.7569,2002," Jan Average"," Korea  Republic of"," KOR"
"494",1.55926,2002," Feb Average"," Korea  Republic of"," KOR"
"495",6.92175,2002," Mar Average"," Korea  Republic of"," KOR"
"496",12.3056,2002," Apr Average"," Korea  Republic of"," KOR"
"497",15.6999,2002," May Average"," Korea  Republic of"," KOR"
"498",20.7961,2002," Jun Average"," Korea  Republic of"," KOR"
"499",23.6159,2002," Jul Average"," Korea  Republic of"," KOR"
"500",22.8592,2002," Aug Average"," Korea  Republic of"," KOR"
"501",19.1317,2002," Sep Average"," Korea  Republic of"," KOR"
"502",12.1115,2002," Oct Average"," Korea  Republic of"," KOR"
"503",3.51528,2002," Nov Average"," Korea  Republic of"," KOR"
"504",0.43498,2002," Dec Average"," Korea  Republic of"," KOR"
"505",-3.3306,2003," Jan Average"," Korea  Republic of"," KOR"
"506",0.98065,2003," Feb Average"," Korea  Republic of"," KOR"
"507",4.73974,2003," Mar Average"," Korea  Republic of"," KOR"
"508",11.4442,2003," Apr Average"," Korea  Republic of"," KOR"
"509",15.8913,2003," May Average"," Korea  Republic of"," KOR"
"510",20.3831,2003," Jun Average"," Korea  Republic of"," KOR"
"511",21.5018,2003," Jul Average"," Korea  Republic of"," KOR"
"512",22.7655,2003," Aug Average"," Korea  Republic of"," KOR"
"513",19.5497,2003," Sep Average"," Korea  Republic of"," KOR"
"514",12.6575,2003," Oct Average"," Korea  Republic of"," KOR"
"515",8.13461,2003," Nov Average"," Korea  Republic of"," KOR"
"516",0.16375,2003," Dec Average"," Korea  Republic of"," KOR"
"517",-2.569,2004," Jan Average"," Korea  Republic of"," KOR"
"518",1.58684,2004," Feb Average"," Korea  Republic of"," KOR"
"519",5.25039,2004," Mar Average"," Korea  Republic of"," KOR"
"520",11.8549,2004," Apr Average"," Korea  Republic of"," KOR"
"521",16.0175,2004," May Average"," Korea  Republic of"," KOR"
"522",21.0643,2004," Jun Average"," Korea  Republic of"," KOR"
"523",24.2378,2004," Jul Average"," Korea  Republic of"," KOR"
"524",23.8902,2004," Aug Average"," Korea  Republic of"," KOR"
"525",19.5834,2004," Sep Average"," Korea  Republic of"," KOR"
"526",13.1622,2004," Oct Average"," Korea  Republic of"," KOR"
"527",7.70312,2004," Nov Average"," Korea  Republic of"," KOR"
"528",1.4081,2004," Dec Average"," Korea  Republic of"," KOR"
"529",-3.2154,2005," Jan Average"," Korea  Republic of"," KOR"
"530",-2.3437,2005," Feb Average"," Korea  Republic of"," KOR"
"531",3.31721,2005," Mar Average"," Korea  Republic of"," KOR"
"532",11.7525,2005," Apr Average"," Korea  Republic of"," KOR"
"533",15.6023,2005," May Average"," Korea  Republic of"," KOR"
"534",21.5825,2005," Jun Average"," Korea  Republic of"," KOR"
"535",23.9731,2005," Jul Average"," Korea  Republic of"," KOR"
"536",24.2334,2005," Aug Average"," Korea  Republic of"," KOR"
"537",20.1498,2005," Sep Average"," Korea  Republic of"," KOR"
"538",13.32,2005," Oct Average"," Korea  Republic of"," KOR"
"539",7.18564,2005," Nov Average"," Korea  Republic of"," KOR"
"540",-4.0742,2005," Dec Average"," Korea  Republic of"," KOR"
"541",-1.6332,2006," Jan Average"," Korea  Republic of"," KOR"
"542",-0.6003,2006," Feb Average"," Korea  Republic of"," KOR"
"543",4.41258,2006," Mar Average"," Korea  Republic of"," KOR"
"544",9.88075,2006," Apr Average"," Korea  Republic of"," KOR"
"545",15.4506,2006," May Average"," Korea  Republic of"," KOR"
"546",20.0808,2006," Jun Average"," Korea  Republic of"," KOR"
"547",22.2829,2006," Jul Average"," Korea  Republic of"," KOR"
"548",25.4972,2006," Aug Average"," Korea  Republic of"," KOR"
"549",18.6652,2006," Sep Average"," Korea  Republic of"," KOR"
"550",15.4353,2006," Oct Average"," Korea  Republic of"," KOR"
"551",7.32556,2006," Nov Average"," Korea  Republic of"," KOR"
"552",0.53161,2006," Dec Average"," Korea  Republic of"," KOR"
"553",-0.69,2007," Jan Average"," Korea  Republic of"," KOR"
"554",2.75606,2007," Feb Average"," Korea  Republic of"," KOR"
"555",5.38906,2007," Mar Average"," Korea  Republic of"," KOR"
"556",10.5262,2007," Apr Average"," Korea  Republic of"," KOR"
"557",16.2557,2007," May Average"," Korea  Republic of"," KOR"
"558",20.6848,2007," Jun Average"," Korea  Republic of"," KOR"
"559",22.4698,2007," Jul Average"," Korea  Republic of"," KOR"
"560",25.0967,2007," Aug Average"," Korea  Republic of"," KOR"
"561",19.7794,2007," Sep Average"," Korea  Republic of"," KOR"
"562",13.6836,2007," Oct Average"," Korea  Republic of"," KOR"
"563",6.08594,2007," Nov Average"," Korea  Republic of"," KOR"
"564",1.18002,2007," Dec Average"," Korea  Republic of"," KOR"
"565",-2.0029,2008," Jan Average"," Korea  Republic of"," KOR"
"566",-1.4931,2008," Feb Average"," Korea  Republic of"," KOR"
"567",5.70017,2008," Mar Average"," Korea  Republic of"," KOR"
"568",11.771,2008," Apr Average"," Korea  Republic of"," KOR"
"569",15.9353,2008," May Average"," Korea  Republic of"," KOR"
"570",19.4275,2008," Jun Average"," Korea  Republic of"," KOR"
"571",24.818,2008," Jul Average"," Korea  Republic of"," KOR"
"572",23.4031,2008," Aug Average"," Korea  Republic of"," KOR"
"573",20.0993,2008," Sep Average"," Korea  Republic of"," KOR"
"574",14.5836,2008," Oct Average"," Korea  Republic of"," KOR"
"575",6.61971,2008," Nov Average"," Korea  Republic of"," KOR"
"576",0.52319,2008," Dec Average"," Korea  Republic of"," KOR"
"577",-2.5441,2009," Jan Average"," Korea  Republic of"," KOR"
"578",2.48603,2009," Feb Average"," Korea  Republic of"," KOR"
"579",5.32052,2009," Mar Average"," Korea  Republic of"," KOR"
"580",11.289,2009," Apr Average"," Korea  Republic of"," KOR"
"581",16.781,2009," May Average"," Korea  Republic of"," KOR"
"582",20.8837,2009," Jun Average"," Korea  Republic of"," KOR"
"583",22.6423,2009," Jul Average"," Korea  Republic of"," KOR"
"584",23.2337,2009," Aug Average"," Korea  Republic of"," KOR"
"585",19.5298,2009," Sep Average"," Korea  Republic of"," KOR"
"586",14.3065,2009," Oct Average"," Korea  Republic of"," KOR"
"587",5.92704,2009," Nov Average"," Korea  Republic of"," KOR"
"588",-0.7711,2009," Dec Average"," Korea  Republic of"," KOR"
"589",-3.4449,2010," Jan Average"," Korea  Republic of"," KOR"
"590",0.59715,2010," Feb Average"," Korea  Republic of"," KOR"
"591",3.81048,2010," Mar Average"," Korea  Republic of"," KOR"
"592",8.71686,2010," Apr Average"," Korea  Republic of"," KOR"
"593",15.4697,2010," May Average"," Korea  Republic of"," KOR"
"594",21.2693,2010," Jun Average"," Korea  Republic of"," KOR"
"595",24.4417,2010," Jul Average"," Korea  Republic of"," KOR"
"596",25.5866,2010," Aug Average"," Korea  Republic of"," KOR"
"597",20.4293,2010," Sep Average"," Korea  Republic of"," KOR"
"598",13.2893,2010," Oct Average"," Korea  Republic of"," KOR"
"599",5.8786,2010," Nov Average"," Korea  Republic of"," KOR"
"600",-0.7956,2010," Dec Average"," Korea  Republic of"," KOR"
"601",-6.4813,2011," Jan Average"," Korea  Republic of"," KOR"
"602",0.42322,2011," Feb Average"," Korea  Republic of"," KOR"
"603",3.20709,2011," Mar Average"," Korea  Republic of"," KOR"
"604",9.91397,2011," Apr Average"," Korea  Republic of"," KOR"
"605",15.4604,2011," May Average"," Korea  Republic of"," KOR"
"606",20.7324,2011," Jun Average"," Korea  Republic of"," KOR"
"607",23.8841,2011," Jul Average"," Korea  Republic of"," KOR"
"608",23.949,2011," Aug Average"," Korea  Republic of"," KOR"
"609",19.8327,2011," Sep Average"," Korea  Republic of"," KOR"
"610",12.9432,2011," Oct Average"," Korea  Republic of"," KOR"
"611",8.99184,2011," Nov Average"," Korea  Republic of"," KOR"
"612",-1.2856,2011," Dec Average"," Korea  Republic of"," KOR"
"613",-3.1341,2012," Jan Average"," Korea  Republic of"," KOR"
"614",-2.318,2012," Feb Average"," Korea  Republic of"," KOR"
"615",4.13739,2012," Mar Average"," Korea  Republic of"," KOR"
"616",11.2698,2012," Apr Average"," Korea  Republic of"," KOR"
"617",16.7932,2012," May Average"," Korea  Republic of"," KOR"
"618",21.0972,2012," Jun Average"," Korea  Republic of"," KOR"
"619",24.463,2012," Jul Average"," Korea  Republic of"," KOR"
"620",25.2455,2012," Aug Average"," Korea  Republic of"," KOR"
"621",19.0542,2012," Sep Average"," Korea  Republic of"," KOR"
"622",13.4679,2012," Oct Average"," Korea  Republic of"," KOR"
"623",4.87042,2012," Nov Average"," Korea  Republic of"," KOR"
"624",-3.3633,2012," Dec Average"," Korea  Republic of"," KOR"
"625",-3.6361,2013," Jan Average"," Korea  Republic of"," KOR"
"626",-1.0843,2013," Feb Average"," Korea  Republic of"," KOR"
"627",5.07448,2013," Mar Average"," Korea  Republic of"," KOR"
"628",9.28492,2013," Apr Average"," Korea  Republic of"," KOR"
"629",16.1941,2013," May Average"," Korea  Republic of"," KOR"
"630",21.3816,2013," Jun Average"," Korea  Republic of"," KOR"
"631",25.4255,2013," Jul Average"," Korea  Republic of"," KOR"
"632",26.3868,2013," Aug Average"," Korea  Republic of"," KOR"
"633",20.1003,2013," Sep Average"," Korea  Republic of"," KOR"
"634",14.2404,2013," Oct Average"," Korea  Republic of"," KOR"
"635",5.60651,2013," Nov Average"," Korea  Republic of"," KOR"
"636",-0.5058,2013," Dec Average"," Korea  Republic of"," KOR"
"637",-1.3725,2014," Jan Average"," Korea  Republic of"," KOR"
"638",0.38492,2014," Feb Average"," Korea  Republic of"," KOR"
"639",6.0787,2014," Mar Average"," Korea  Republic of"," KOR"
"640",11.954,2014," Apr Average"," Korea  Republic of"," KOR"
"641",17.0753,2014," May Average"," Korea  Republic of"," KOR"
"642",20.8805,2014," Jun Average"," Korea  Republic of"," KOR"
"643",24.3106,2014," Jul Average"," Korea  Republic of"," KOR"
"644",22.7882,2014," Aug Average"," Korea  Republic of"," KOR"
"645",19.815,2014," Sep Average"," Korea  Republic of"," KOR"
"646",13.7588,2014," Oct Average"," Korea  Republic of"," KOR"
"647",7.45313,2014," Nov Average"," Korea  Republic of"," KOR"
"648",-2.4619,2014," Dec Average"," Korea  Republic of"," KOR"
"649",-1.5002,2015," Jan Average"," Korea  Republic of"," KOR"
"650",0.31376,2015," Feb Average"," Korea  Republic of"," KOR"
"651",5.0998,2015," Mar Average"," Korea  Republic of"," KOR"
"652",11.3023,2015," Apr Average"," Korea  Republic of"," KOR"
"653",17.1182,2015," May Average"," Korea  Republic of"," KOR"
"654",20.7032,2015," Jun Average"," Korea  Republic of"," KOR"
"655",23.4776,2015," Jul Average"," Korea  Republic of"," KOR"
"656",24.3986,2015," Aug Average"," Korea  Republic of"," KOR"
"657",19.5235,2015," Sep Average"," Korea  Republic of"," KOR"
"658",13.834,2015," Oct Average"," Korea  Republic of"," KOR"
"659",8.01503,2015," Nov Average"," Korea  Republic of"," KOR"
"660",1.60636,2015," Dec Average"," Korea  Republic of"," KOR"
"661",-2.9308,2016," Jan Average"," Korea  Republic of"," KOR"
"662",-0.0278,2016," Feb Average"," Korea  Republic of"," KOR"
"663",5.78669,2016," Mar Average"," Korea  Republic of"," KOR"
"664",12.352,2016," Apr Average"," Korea  Republic of"," KOR"
"665",17.3603,2016," May Average"," Korea  Republic of"," KOR"
"666",21.5184,2016," Jun Average"," Korea  Republic of"," KOR"
"667",24.5801,2016," Jul Average"," Korea  Republic of"," KOR"
"668",25.853,2016," Aug Average"," Korea  Republic of"," KOR"
"669",20.1901,2016," Sep Average"," Korea  Republic of"," KOR"
"670",14.3234,2016," Oct Average"," Korea  Republic of"," KOR"
"671",6.3309,2016," Nov Average"," Korea  Republic of"," KOR"
"672",1.31452,2016," Dec Average"," Korea  Republic of"," KOR"
